OTU	Sample	Abundance	file	id	round	Kingdom	Phylum	Class	Order	Family	Genus	Species	step
TAXA_011	filt_DRR225057_polished	0.000143513203214696	filt_DRR225057_polished	DRR225057	polish	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Bacteroidaceae	Bacteroides	NA	polish
TAXA_023	filt_DRR225057_polished	0.000143513203214696	filt_DRR225057_polished	DRR225057	polish	Bacteria	Firmicutes	Bacilli	Lactobacillales	Streptococcaceae	Streptococcus	NA	polish
TAXA_038	filt_DRR225048_polished	0.000124311109269465	filt_DRR225048_polished	DRR225048	polish	Bacteria	Firmicutes	Clostridia	Clostridiales	Clostridiaceae	Clostridium	NA	polish
TAXA_064	filt_DRR225048_polished	0.000124311109269465	filt_DRR225048_polished	DRR225048	polish	Bacteria	Firmicutes	Negativicutes	Veillonellales	Veillonellaceae	Veillonella	NA	polish
TAXA_108	filt_DRR225048_polished	0.000124311109269465	filt_DRR225048_polished	DRR225048	polish	Bacteria	Firmicutes	Bacilli	Lactobacillales	NA	NA	NA	polish
TAXA_011	filt_DRR225063_polished	0.0001232741617357	filt_DRR225063_polished	DRR225063	polish	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Bacteroidaceae	Bacteroides	NA	polish
TAXA_066	filt_DRR225063_polished	0.0001232741617357	filt_DRR225063_polished	DRR225063	polish	Bacteria	Firmicutes	Negativicutes	Veillonellales	Veillonellaceae	NA	NA	polish
TAXA_104	filt_DRR225063_polished	0.0001232741617357	filt_DRR225063_polished	DRR225063	polish	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	NA	NA	NA	polish
TAXA_146	filt_DRR225063_polished	0.0001232741617357	filt_DRR225063_polished	DRR225063	polish	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Sutterellaceae	NA	NA	polish
TAXA_041	filt_DRR225054_polished	0.000122159784998778	filt_DRR225054_polished	DRR225054	polish	Bacteria	Firmicutes	Erysipelotrichia	Erysipelotrichales	Erysipelotrichaceae	Erysipelatoclostridium	Erysipelatoclostridium ramosum	polish
TAXA_042	filt_DRR225054_polished	0.000122159784998778	filt_DRR225054_polished	DRR225054	polish	Bacteria	Firmicutes	Bacilli	Lactobacillales	Lactobacillaceae	Lactobacillus	NA	polish
TAXA_125	filt_DRR225051_polished	0.000113973102347846	filt_DRR225051_polished	DRR225051	polish	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Enterocloster	Enterocloster aldensis	polish
TAXA_155	filt_DRR225051_polished	0.000113973102347846	filt_DRR225051_polished	DRR225051	polish	Bacteria	Firmicutes	Clostridia	Clostridiales	unknown	Intestinimonas	Intestinimonas butyriciproducens	polish
TAXA_054	filt_DRR225057_polished	0.000107634902411022	filt_DRR225057_polished	DRR225057	polish	Bacteria	Actinobacteria <actinobacteria>	Actinobacteria	NA	NA	NA	NA	polish
TAXA_138	filt_DRR225057_polished	0.000107634902411022	filt_DRR225057_polished	DRR225057	polish	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Blautia	NA	polish
TAXA_038	filt_DRR225060_polished	0.000106207848760023	filt_DRR225060_polished	DRR225060	polish	Bacteria	Firmicutes	Clostridia	Clostridiales	Clostridiaceae	Clostridium	NA	polish
TAXA_072	filt_DRR225060_polished	0.000106207848760023	filt_DRR225060_polished	DRR225060	polish	Bacteria	Firmicutes	Bacilli	Lactobacillales	Lactobacillaceae	NA	NA	polish
TAXA_106	filt_DRR225060_polished	0.000106207848760023	filt_DRR225060_polished	DRR225060	polish	Bacteria	Firmicutes	Clostridia	Clostridiales	NA	NA	NA	polish
TAXA_137	filt_DRR225060_polished	0.000106207848760023	filt_DRR225060_polished	DRR225060	polish	Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	NA	NA	polish
TAXA_138	filt_DRR225060_polished	0.000106207848760023	filt_DRR225060_polished	DRR225060	polish	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Blautia	NA	polish
TAXA_023	filt_DRR225048_polished	8.287407284631e-05	filt_DRR225048_polished	DRR225048	polish	Bacteria	Firmicutes	Bacilli	Lactobacillales	Streptococcaceae	Streptococcus	NA	polish
TAXA_029	filt_DRR225048_polished	8.287407284631e-05	filt_DRR225048_polished	DRR225048	polish	Bacteria	Firmicutes	Bacilli	Lactobacillales	Enterococcaceae	Enterococcus	NA	polish
TAXA_047	filt_DRR225048_polished	8.287407284631e-05	filt_DRR225048_polished	DRR225048	polish	Bacteria	Actinobacteria <actinobacteria>	Actinobacteria	Bifidobacteriales	Bifidobacteriaceae	Bifidobacterium	NA	polish
TAXA_096	filt_DRR225048_polished	8.287407284631e-05	filt_DRR225048_polished	DRR225048	polish	Bacteria	Firmicutes	Erysipelotrichia	Erysipelotrichales	Erysipelotrichaceae	NA	NA	polish
TAXA_052	filt_DRR225063_polished	8.21827744904668e-05	filt_DRR225063_polished	DRR225063	polish	Bacteria	Firmicutes	Clostridia	Clostridiales	Eubacteriaceae	Eubacterium	NA	polish
TAXA_096	filt_DRR225063_polished	8.21827744904668e-05	filt_DRR225063_polished	DRR225063	polish	Bacteria	Firmicutes	Erysipelotrichia	Erysipelotrichales	Erysipelotrichaceae	NA	NA	polish
TAXA_144	filt_DRR225063_polished	8.21827744904668e-05	filt_DRR225063_polished	DRR225063	polish	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	unknown	Phocaeicola	NA	polish
TAXA_001	filt_DRR225057_polished	7.17566016073479e-05	filt_DRR225057_polished	DRR225057	polish	Bacteria	NA	NA	NA	NA	NA	NA	polish
TAXA_002	filt_DRR225057_polished	7.17566016073479e-05	filt_DRR225057_polished	DRR225057	polish	Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	NA	NA	polish
TAXA_067	filt_DRR225057_polished	7.17566016073479e-05	filt_DRR225057_polished	DRR225057	polish	Bacteria	Firmicutes	Clostridia	Clostridiales	Clostridiaceae	NA	NA	polish
TAXA_096	filt_DRR225057_polished	7.17566016073479e-05	filt_DRR225057_polished	DRR225057	polish	Bacteria	Firmicutes	Erysipelotrichia	Erysipelotrichales	Erysipelotrichaceae	NA	NA	polish
TAXA_159	filt_DRR225057_polished	7.17566016073479e-05	filt_DRR225057_polished	DRR225057	polish	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Lachnoclostridium	NA	polish
TAXA_001	filt_DRR225054_polished	6.10798924993892e-05	filt_DRR225054_polished	DRR225054	polish	Bacteria	NA	NA	NA	NA	NA	NA	polish
TAXA_047	filt_DRR225054_polished	6.10798924993892e-05	filt_DRR225054_polished	DRR225054	polish	Bacteria	Actinobacteria <actinobacteria>	Actinobacteria	Bifidobacteriales	Bifidobacteriaceae	Bifidobacterium	NA	polish
TAXA_096	filt_DRR225054_polished	6.10798924993892e-05	filt_DRR225054_polished	DRR225054	polish	Bacteria	Firmicutes	Erysipelotrichia	Erysipelotrichales	Erysipelotrichaceae	NA	NA	polish
TAXA_105	filt_DRR225054_polished	6.10798924993892e-05	filt_DRR225054_polished	DRR225054	polish	Bacteria	Firmicutes	Clostridia	NA	NA	NA	NA	polish
TAXA_106	filt_DRR225054_polished	6.10798924993892e-05	filt_DRR225054_polished	DRR225054	polish	Bacteria	Firmicutes	Clostridia	Clostridiales	NA	NA	NA	polish
TAXA_108	filt_DRR225054_polished	6.10798924993892e-05	filt_DRR225054_polished	DRR225054	polish	Bacteria	Firmicutes	Bacilli	Lactobacillales	NA	NA	NA	polish
TAXA_137	filt_DRR225054_polished	6.10798924993892e-05	filt_DRR225054_polished	DRR225054	polish	Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	NA	NA	polish
TAXA_138	filt_DRR225054_polished	6.10798924993892e-05	filt_DRR225054_polished	DRR225054	polish	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Blautia	NA	polish
TAXA_144	filt_DRR225054_polished	6.10798924993892e-05	filt_DRR225054_polished	DRR225054	polish	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	unknown	Phocaeicola	NA	polish
TAXA_073	filt_DRR225051_polished	5.6986551173923e-05	filt_DRR225051_polished	DRR225051	polish	Bacteria	Firmicutes	Bacilli	Lactobacillales	Lactobacillaceae	Lactobacillus	Lactobacillus johnsonii	polish
TAXA_085	filt_DRR225051_polished	5.6986551173923e-05	filt_DRR225051_polished	DRR225051	polish	Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Citrobacter	Citrobacter braakii	polish
TAXA_088	filt_DRR225051_polished	5.6986551173923e-05	filt_DRR225051_polished	DRR225051	polish	Bacteria	Firmicutes	Bacilli	Lactobacillales	Enterococcaceae	Enterococcus	Enterococcus raffinosus	polish
TAXA_097	filt_DRR225051_polished	5.6986551173923e-05	filt_DRR225051_polished	DRR225051	polish	Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Citrobacter	Citrobacter youngae	polish
TAXA_164	filt_DRR225051_polished	5.6986551173923e-05	filt_DRR225051_polished	DRR225051	polish	Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Citrobacter	Citrobacter portucalensis	polish
TAXA_168	filt_DRR225051_polished	5.6986551173923e-05	filt_DRR225051_polished	DRR225051	polish	Bacteria	Firmicutes	Clostridia	Clostridiales	unknown	Intestinimonas	Intestinimonas timonensis	polish
TAXA_171	filt_DRR225051_polished	5.6986551173923e-05	filt_DRR225051_polished	DRR225051	polish	Bacteria	Firmicutes	Clostridia	unknown	unknown	unknown	Clostridia bacterium UC5.1-1D4	polish
TAXA_189	filt_DRR225051_polished	5.6986551173923e-05	filt_DRR225051_polished	DRR225051	polish	Bacteria	Firmicutes	Clostridia	Clostridiales	Oscillospiraceae	Oscillibacter	Oscillibacter sp. PEA192	polish
TAXA_011	filt_DRR225060_polished	5.31039243800117e-05	filt_DRR225060_polished	DRR225060	polish	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Bacteroidaceae	Bacteroides	NA	polish
TAXA_042	filt_DRR225060_polished	5.31039243800117e-05	filt_DRR225060_polished	DRR225060	polish	Bacteria	Firmicutes	Bacilli	Lactobacillales	Lactobacillaceae	Lactobacillus	NA	polish
TAXA_057	filt_DRR225060_polished	5.31039243800117e-05	filt_DRR225060_polished	DRR225060	polish	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Lachnospira	NA	polish
TAXA_096	filt_DRR225060_polished	5.31039243800117e-05	filt_DRR225060_polished	DRR225060	polish	Bacteria	Firmicutes	Erysipelotrichia	Erysipelotrichales	Erysipelotrichaceae	NA	NA	polish
TAXA_107	filt_DRR225060_polished	5.31039243800117e-05	filt_DRR225060_polished	DRR225060	polish	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	NA	NA	polish
TAXA_159	filt_DRR225048_polished	4.1437036423155e-05	filt_DRR225048_polished	DRR225048	polish	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Lachnoclostridium	NA	polish
TAXA_001	filt_DRR225063_polished	4.10913872452334e-05	filt_DRR225063_polished	DRR225063	polish	Bacteria	NA	NA	NA	NA	NA	NA	polish
TAXA_019	filt_DRR225063_polished	4.10913872452334e-05	filt_DRR225063_polished	DRR225063	polish	Bacteria	Proteobacteria	NA	NA	NA	NA	NA	polish
TAXA_020	filt_DRR225063_polished	4.10913872452334e-05	filt_DRR225063_polished	DRR225063	polish	Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	Ruminococcus	NA	polish
TAXA_032	filt_DRR225063_polished	4.10913872452334e-05	filt_DRR225063_polished	DRR225063	polish	Bacteria	Firmicutes	Bacilli	Bacillales	NA	NA	NA	polish
TAXA_047	filt_DRR225063_polished	4.10913872452334e-05	filt_DRR225063_polished	DRR225063	polish	Bacteria	Actinobacteria <actinobacteria>	Actinobacteria	Bifidobacteriales	Bifidobacteriaceae	Bifidobacterium	NA	polish
TAXA_107	filt_DRR225063_polished	4.10913872452334e-05	filt_DRR225063_polished	DRR225063	polish	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	NA	NA	polish
TAXA_108	filt_DRR225063_polished	4.10913872452334e-05	filt_DRR225063_polished	DRR225063	polish	Bacteria	Firmicutes	Bacilli	Lactobacillales	NA	NA	NA	polish
TAXA_137	filt_DRR225063_polished	4.10913872452334e-05	filt_DRR225063_polished	DRR225063	polish	Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	NA	NA	polish
TAXA_159	filt_DRR225063_polished	4.10913872452334e-05	filt_DRR225063_polished	DRR225063	polish	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Lachnoclostridium	NA	polish
TAXA_052	filt_DRR225057_polished	3.58783008036739e-05	filt_DRR225057_polished	DRR225057	polish	Bacteria	Firmicutes	Clostridia	Clostridiales	Eubacteriaceae	Eubacterium	NA	polish
TAXA_091	filt_DRR225057_polished	3.58783008036739e-05	filt_DRR225057_polished	DRR225057	polish	Bacteria	Actinobacteria <actinobacteria>	Coriobacteriia	NA	NA	NA	NA	polish
TAXA_113	filt_DRR225057_polished	3.58783008036739e-05	filt_DRR225057_polished	DRR225057	polish	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Rikenellaceae	Alistipes	NA	polish
TAXA_144	filt_DRR225057_polished	3.58783008036739e-05	filt_DRR225057_polished	DRR225057	polish	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	unknown	Phocaeicola	NA	polish
TAXA_146	filt_DRR225057_polished	3.58783008036739e-05	filt_DRR225057_polished	DRR225057	polish	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Sutterellaceae	NA	NA	polish
TAXA_001	filt_DRR225046_polished	0	filt_DRR225046_polished	DRR225046	polish	Bacteria	NA	NA	NA	NA	NA	NA	polish
TAXA_001	filt_DRR225048_polished	0	filt_DRR225048_polished	DRR225048	polish	Bacteria	NA	NA	NA	NA	NA	NA	polish
TAXA_001	filt_DRR225051_polished	0	filt_DRR225051_polished	DRR225051	polish	Bacteria	NA	NA	NA	NA	NA	NA	polish
TAXA_002	filt_DRR225063_polished	0	filt_DRR225063_polished	DRR225063	polish	Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	NA	NA	polish
TAXA_002	filt_DRR225051_polished	0	filt_DRR225051_polished	DRR225051	polish	Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	NA	NA	polish
TAXA_002	filt_DRR225054_polished	0	filt_DRR225054_polished	DRR225054	polish	Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	NA	NA	polish
TAXA_002	filt_DRR225048_polished	0	filt_DRR225048_polished	DRR225048	polish	Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	NA	NA	polish
TAXA_003	filt_DRR225063_polished	0	filt_DRR225063_polished	DRR225063	polish	Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Citrobacter	NA	polish
TAXA_003	filt_DRR225051_polished	0	filt_DRR225051_polished	DRR225051	polish	Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Citrobacter	NA	polish
TAXA_003	filt_DRR225046_polished	0	filt_DRR225046_polished	DRR225046	polish	Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Citrobacter	NA	polish
TAXA_003	filt_DRR225054_polished	0	filt_DRR225054_polished	DRR225054	polish	Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Citrobacter	NA	polish
TAXA_004	filt_DRR225063_polished	0	filt_DRR225063_polished	DRR225063	polish	Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Citrobacter	Citrobacter freundii	polish
TAXA_004	filt_DRR225046_polished	0	filt_DRR225046_polished	DRR225046	polish	Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Citrobacter	Citrobacter freundii	polish
TAXA_004	filt_DRR225054_polished	0	filt_DRR225054_polished	DRR225054	polish	Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Citrobacter	Citrobacter freundii	polish
TAXA_005	filt_DRR225051_polished	0	filt_DRR225051_polished	DRR225051	polish	Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Enterobacter	NA	polish
TAXA_005	filt_DRR225054_polished	0	filt_DRR225054_polished	DRR225054	polish	Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Enterobacter	NA	polish
TAXA_005	filt_DRR225046_polished	0	filt_DRR225046_polished	DRR225046	polish	Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Enterobacter	NA	polish
TAXA_005	filt_DRR225060_polished	0	filt_DRR225060_polished	DRR225060	polish	Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Enterobacter	NA	polish
TAXA_005	filt_DRR225063_polished	0	filt_DRR225063_polished	DRR225063	polish	Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Enterobacter	NA	polish
TAXA_006	filt_DRR225063_polished	0	filt_DRR225063_polished	DRR225063	polish	Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Enterobacter	Enterobacter cloacae	polish
TAXA_006	filt_DRR225048_polished	0	filt_DRR225048_polished	DRR225048	polish	Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Enterobacter	Enterobacter cloacae	polish
TAXA_006	filt_DRR225054_polished	0	filt_DRR225054_polished	DRR225054	polish	Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Enterobacter	Enterobacter cloacae	polish
TAXA_006	filt_DRR225051_polished	0	filt_DRR225051_polished	DRR225051	polish	Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Enterobacter	Enterobacter cloacae	polish
TAXA_006	filt_DRR225046_polished	0	filt_DRR225046_polished	DRR225046	polish	Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Enterobacter	Enterobacter cloacae	polish
TAXA_007	filt_DRR225063_polished	0	filt_DRR225063_polished	DRR225063	polish	Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Escherichia	Escherichia coli	polish
TAXA_007	filt_DRR225054_polished	0	filt_DRR225054_polished	DRR225054	polish	Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Escherichia	Escherichia coli	polish
TAXA_008	filt_DRR225057_polished	0	filt_DRR225057_polished	DRR225057	polish	Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Klebsiella	Klebsiella pneumoniae	polish
TAXA_008	filt_DRR225063_polished	0	filt_DRR225063_polished	DRR225063	polish	Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Klebsiella	Klebsiella pneumoniae	polish
TAXA_008	filt_DRR225060_polished	0	filt_DRR225060_polished	DRR225060	polish	Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Klebsiella	Klebsiella pneumoniae	polish
TAXA_008	filt_DRR225054_polished	0	filt_DRR225054_polished	DRR225054	polish	Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Klebsiella	Klebsiella pneumoniae	polish
TAXA_008	filt_DRR225051_polished	0	filt_DRR225051_polished	DRR225051	polish	Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Klebsiella	Klebsiella pneumoniae	polish
TAXA_008	filt_DRR225046_polished	0	filt_DRR225046_polished	DRR225046	polish	Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Klebsiella	Klebsiella pneumoniae	polish
TAXA_009	filt_DRR225063_polished	0	filt_DRR225063_polished	DRR225063	polish	Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacterales	Morganellaceae	Proteus	Proteus vulgaris	polish
TAXA_009	filt_DRR225048_polished	0	filt_DRR225048_polished	DRR225048	polish	Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacterales	Morganellaceae	Proteus	Proteus vulgaris	polish
TAXA_009	filt_DRR225057_polished	0	filt_DRR225057_polished	DRR225057	polish	Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacterales	Morganellaceae	Proteus	Proteus vulgaris	polish
TAXA_009	filt_DRR225054_polished	0	filt_DRR225054_polished	DRR225054	polish	Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacterales	Morganellaceae	Proteus	Proteus vulgaris	polish
TAXA_009	filt_DRR225046_polished	0	filt_DRR225046_polished	DRR225046	polish	Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacterales	Morganellaceae	Proteus	Proteus vulgaris	polish
TAXA_009	filt_DRR225060_polished	0	filt_DRR225060_polished	DRR225060	polish	Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacterales	Morganellaceae	Proteus	Proteus vulgaris	polish
TAXA_010	filt_DRR225063_polished	0	filt_DRR225063_polished	DRR225063	polish	Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Shigella	Shigella dysenteriae	polish
TAXA_010	filt_DRR225054_polished	0	filt_DRR225054_polished	DRR225054	polish	Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Shigella	Shigella dysenteriae	polish
